日付,レースID,前走レースID,Ｒ,場所,トラックコード,前走トラックコード,馬名S,騎手,騎手コード,枠番,前走枠番,着順,前走着順,馬番,前走馬番,人気,前走人気,1角,2角,3角,4角,前1角,前2角,前3角,前4角
2017. 3.26,201703260603020109,201702040501030206,1,中山,1,1,スプリットステップ,津村明秀,1092,5,4,１,２,9,6,1,2,4,2,1,1,,,3,4
2017. 3.26,201703260603020111,201703040602030114,1,中山,1,1,ナムラアヴィ,横山典弘,660,6,7,２,３,11,14,3,4,11,11,8,8,15,15,15,15
2017. 3.26,201703260603020105,,1,中山,1,,キンナリー,勝浦正樹,1025,3,,３,,5,,9,,15,14,12,5,,,,
2017. 3.26,201703260603020103,201702190501080203,1,中山,1,1,センノギモーヴ,菊沢一樹,1161,2,2,４,７,3,3,8,10,1,1,2,2,1,1,1,1
2017. 3.26,201703260603020107,201701080601030510,1,中山,1,8,メイスンブルーム,長岡禎仁,1142,4,5,５,８,7,10,2,6,3,4,3,3,3,3,3,2
2017. 3.26,201703260603020115,201703110702010412,1,中山,1,1,ヒスイ,柴山雄一,5243,8,8,６,５,15,12,6,9,6,4,5,4,3,3,2,2
2017. 3.26,201703260603020110,201702260602020606,1,中山,1,8,メガミノキセキ,柴田大知,1009,5,3,７,13,10,6,7,8,10,10,9,10,14,14,12,13
2017. 3.26,201703260603020102,201703050602040306,1,中山,1,1,トロイメライ,西田雄一,1004,1,3,８,５,2,6,5,8,4,4,5,5,13,12,10,8
2017. 3.26,201703260603020108,201702110501050201,1,中山,1,1,サラノア,野中悠太,1158,4,1,９,13,8,1,15,11,6,7,11,12,7,8,7,6
2017. 3.26,201703260603020114,201611130505040209,1,中山,1,1,ラヴブロッサム,江田照男,689,7,5,10,10,14,9,11,12,8,9,9,11,,,12,10
2017. 3.26,201703260603020116,,1,中山,1,,ロマンチックフェス,井上敏樹,1151,8,,11,,16,,16,,11,11,13,13,,,,
2017. 3.26,201703260603020112,,1,中山,1,,バルトランス,吉田隼人,1095,6,,12,,12,,13,,13,13,14,13,,,,
2017. 3.26,201703260603020106,201703110602050103,1,中山,1,1,キタノリツメイ,伊藤工真,1119,3,2,13,４,6,3,10,10,2,2,3,5,5,5,6,6
2017. 3.26,201703260603020104,,1,中山,1,,ラヴタクティクス,木幡巧也,1162,2,,14,,4,,4,,8,7,5,8,,,,
2017. 3.26,201703260603020113,,1,中山,1,,ラブリーサンデー,和田竜二,1018,7,,15,,13,,12,,16,16,16,16,,,,
2017. 3.26,201703260603020101,201701210601060301,1,中山,1,1,シャトーレディー,藤田菜七,1164,1,1,16,16,1,1,14,16,13,14,15,15,,,16,16
2017. 3.25,201703250603010113,,1,中山,1,,ペイシャボム,江田照男,689,7,,１,,13,,10,,3,3,2,2,,,,
2017. 3.25,201703250603010106,201703040602030305,1,中山,1,1,ポップアップスター,田辺裕信,1075,3,3,２,２,6,5,1,5,13,13,8,8,14,13,10,8
